2.179995122347583276e+02,6.287591621935910524e+01,1.242329237327846414e+02,1.447233682643011150e+02,2.730352886680091160e+02
2.098239407010773050e+02,1.361739901921141893e+02,1.002596549261166672e+02,1.495610970442170640e+02,2.749582137365650283e+02
1.821201096146806151e+02,2.775409889716624079e+01,9.533517120035162407e+01,7.652980623062815368e+01,2.575943813002006664e+02
5.125253774793326045e+01,4.997925158480293817e+01,2.533530226760835902e+01,4.678087341059324444e+01,4.543287787562053381e+01
1.151558088791068144e+02,4.871196070767494035e+01,6.460349329823414166e+01,5.703128231376555135e+01,1.675649070504694294e+02
